,Unnamed: 0,doc_id,text,score1_int,num
42,43,43,  南無 地藏王 菩薩    新聞 美國 肯德基 不再 使用 反式 脂肪 油炸 時間       美國 肯德基 不再 使用 反式 脂肪 油炸 更新 日期      反式 脂肪 容易 堵塞 心血管 健康 殺手 美國 紐約市 準備  立法 逐步 禁止 餐廳 反式 脂肪 烹飪 成為 全美 第一個 反式 脂肪 城市 紐約市 衛生局  特地 舉辦 公聽會 各界人士 表達意見 美國 知名 炸雞 連鎖店 則在 同一天 宣布 未來 油炸 類產品 不會 使用 反式 脂肪 烹飪 我們 今天 非常高興 宣布 肯德基 所有 油炸 產品 使用 反式 脂肪 油脂 我們 所炸 每項 食品 包括 炸雞 薯塊 一樣 順應 現代人 健康 需求 這家 香噴噴 炸雞 聞名 速食 連鎖店 率先 宣布 全美  分店 不再 使用 反式 脂肪 油炸 食物 預計 明年 四月 全面 改用 天然 黃豆 上門 顧客 遠離 上校 爺爺 中廣 身材 心血管 危機 只不過 甜點 類的 人氣 商品 比斯 則因 還沒 找到 適當 替代 暫時 維持現狀 美國 民眾 對於 肯德基 決定 表示 支持 健康 而言 不用 反式 脂肪 當然 一點 需要 認為 每個 這麼 如果 我們 更好 選擇 什麼 不用 所謂 反式 脂肪 就是 經過 氫化 處理 人工 植物油 氫化 處理 改善 天然 植物油 耐高溫 容易 變質 缺點 原本 用來 取代 動物性 油脂 以便 降低 膽固醇 攝取 由於 烹調 口感 成本低 保存 期限 更長 很快 受到 食品業者 青睞 包括 糕餅 洋芋片 點心 甚至 得到 反式 脂肪 不過 後來 科學研究 證明 氫化油 同樣 堵塞 血管 提高 罹患 心臟 機率 醫學界 頻頻 呼籲 民眾 減少 食用 反式 脂肪 增加 心臟病 機率 增加 糖尿病 機率 還會 導致 許多 健康 危機 反式 脂肪 毫無 價值 根本 不該 存在 食品 供應鏈 反式 脂肪 有毒 化學 應該 遠離 我們 食品 其他 有毒 化學 一樣 紐約市 衛生局 保障 市民 健康 準備  提案 立法 嚴格 限制 市內 餐廳 食品業者 反式 脂肪 每道 餐點 反式 脂肪 含量 降低  公克 以內 當局  首次 召開 證會 餐飲業 大吐苦水 雖然 某些 食物 而言 使用 不含 反式 脂肪 代替品 簡單 某些 傳統 紐約 或異 食品 比較 這樣 諷刺 紐約市 衛生局 幾乎 沒有 接觸 一塊 沒有 進行 教育 目前 全球 只有 北歐國家 丹麥 全面禁止 反式 脂肪 使用 隨著民眾 健康  覺醒 國的 溫娣 漢堡 已經 今年 稍早 宣布 放棄 使用 反式 脂肪 麥當勞 研擬 類似 計畫 甜甜 業者 表示 只要 法令 公平 公正 他們 一定 照樣 跟進            我們 關心 別人 擔心 自己 我們 擔心 自己 我們 痛苦 感受 強烈 第十四 達賴喇嘛 發信站 踢踢 實業      轉錄       忍耐 耐心 最大 好處 在於 治療 憤怒 這種 苦惱 情緒 最佳 藥方 第十四 達賴喇嘛 發信站 踢踢 實業     編輯  來自     ,-1,1041
43,44,44,     新聞 肯德基 漲價 雞塊 時間        肯德基 漲價 雞塊 聯合報 記者 若齡 台北 報導     漲勢 不停 麥當勞 調升 價格 大型 速食 連鎖店 肯德基 宣布 將於 八月 一日 起調 部分 餐點 價格 蛋塔 一顆 兩元 肉類 乳製品 漲幅 一成 二成 不等 五月份 對外 宣布 不會 調漲 雞肉 餐點 價格 肯德基 此波 漲幅 較大 正是 雞肉 餐點 漲價 最多的 上校 雞塊 原本 五十五 調整 六十九 足足 十四元 漲幅 高達 二成 另外 雞腿 六塊 餐點 分別 十元 此外 鮮奶 變貴 原本 二十元 調漲 二十五元 用到 大量 乳製品 蛋塔則 不分 口味 每顆 調漲 兩元 代理 漢堡 大成 長城 集團 表示 日前 評估 調價 本身 生產 飼料 契約 合作 養殖場 電宰 成本 壓力 考慮 調整 售價 摩斯 麥當勞 表示 不會 跟進    聯合報    發信站 踢踢 實業    ,0,338
44,45,45,       中國 進口 蝦肉 泥含 致癌物 肯德基 樣品 販售 時間       本文 轉錄          中國 進口 蝦肉 泥含 致癌物 肯德基 樣品 販售 時間       知名 連鎖 速食店 肯德基 驚傳 從中 大陸 進口  公斤 冷藏 蝦肉 居然 衛生署 驗出 含有 致癌 禁藥 硝基 夫喃 代謝物 不過 肯德基 澄清 表示 這是 廠商 主動 提供 樣品 不是 販售 而且 接到 衛生署 通知 全數 銷毀 肯德基 驚傳 從中 大陸 進口  公斤 冷藏 蝦肉 含有 致癌 禁藥 硝基 夫喃 代謝物 消息 震驚 許多 民眾 沒想到 肯德基 食物 原料 居然 含有 致癌 藥物 由於 硝基 夫喃 屬於 廣效性 抗生素 下肚 恐有 致癌 之虞 不少 擔心 不過 肯德基 則是 立即 對外 澄清 強調 衛生署 檢驗 五箱 蝦肉 廠商 主動 提供 樣品 根本 不是 店內 販售 產品 肯德基 公司 接獲 衛生署 通知 全部 銷毀 請民眾 放心          台灣 肯德基 目前 沒有 產品 這是 預告 之後 推出 肯德基 炸蝦 之類 產品 發信站 踢踢 實業      農藥 餵養      這有 一批 蝦肉 便宜 需要的話 電話      硝基 呋喃 不是 夫喃       公斤 樣本      老梗玩 不膩 創意 一個      五箱  公斤 還好       公斤 還好      炸蝦      但是 樣子 有毒 合理            公斤 樣品 正常 要試 檢驗       試吃 活動      那邊 沒毒 正常      支那人 黑心     發信站 踢踢 實業      試吃 肯德基 炸蝦 用雞米 盒子 裝的     ,1,522
45,46,46,   巨蛋    新聞 周六 肯德基 咖啡 時間          蘋果日報     台北 報導 速食 業者 肯德基 慶祝 早餐 銷售 突破 百萬份 將在 周六 一連 三天 全省 供應 早餐 肯德 門市 四十元 現磨 咖啡 每店 限量 一百 預計 送出 萬一 千杯 限有 早餐  家門 肯德基 公關 經理 古玟 表示 今年 三月 推出 早餐 以來 目前 銷售 超過 百萬份 回饋 特別 選在 周六 下周一 上午 十時 全省 七十 一家 供應 早餐 門市 贈送 小杯 阿拉比 咖啡 民眾 上官      查詢 供應 門市 民眾 陳先生 免費 咖啡 不賴 上班 前去 排隊 領取 速食 業者 麥當勞 表示 麥當勞 早餐 二十年 早養 忠誠 客戶 不怕 競爭 目前 每天 五萬 麥當勞 早餐 日前 配合 奧運 豬肉 加倍 無敵 豬肉 滿福堡 點購 一般 滿福堡 增加一倍 發信站 踢踢 實業    ,1,314
46,47,47,       新聞 中國 肯德基 油條 入境隨俗 時間         蘋果日報      網友 中國 飯碗 大陸 中心 肯德基 竟然 開始 油條 日前 傳出 肯德基 親近 中國 消費者 劃在 今年春節 根約  元台幣 價格 早餐 時段 販售 油條 消息 一出 立刻 引發 網友 批評 中國 飯碗 認為 這麼 油條 怎不去 真是太 要臉 網友 表示 入鄉隨俗 新鮮 實際上  肯德基 早餐 時段 推出 墨西哥 玉米餅 夾入 油條 肉鬆 雞蛋 肉鬆 中西合併 速食 口味 獲得 不少 好評 此次 嘗試 走向 中國 口味  元台幣 定價 策略 雖比 當地 永和 大王 一條  元台幣 一般 早餐  元台幣 高出 許多 業界 人士 對此 並不 看好 搞笑 建議 臭豆腐 網友 認為 油條 豆漿 還會 遠嗎 批評 肯德基 搶奪 中式 早餐 市場 使許 擺攤 農民 生活 困難 其稱 怎能不 農民 心寒 大家 可要 中國 早餐 收入 更好 此外 部分 網友 則對 肯德基 中國化 提出 各式 搞笑 意見 希望 肯德基 推出 雲南 過橋米線 重慶火鍋 甚至 長沙 臭豆腐 西式 連鎖店 發展 中式 食品 案例   麥當勞 首度 嘗試 本土化 推出 包有 米飯 肉類 蔬菜 珍寶 三角 裹餅    便利商店 首度 北京 開店 推出 每根 特價  元台幣 油條   肯德基 推出 包有 肉鬆 油條 蘿蔔乾 雞蛋 肉鬆 以及 香菇 雞肉 中式 風味 早餐 資料 來源 蘋果 資料室 發信站 踢踢 實業      油條       中國  不得不 真的 入境隨俗       之前 早餐 幾次 牛肉 蛋花       牛肉 味道       油條 油條        中國 當地 油條 物價 可能 十條         油條 整個       沒有 燒餅 油條 要配 燒餅 好吃         賣燒餅 還有 蛋餅       永和 大王 當地 市價 那麼 多還 經營       難怪 台商 中國 發展     ,1,662
47,48,48,     情報 肯德基 漲價 最多調  時間       聯合報 記者 周小仙 台北 報導     麥當勞 肯德基 宣布 跟進 漲價 最大 因素 國際 馬鈴薯 供不應求 價格 飆漲  肯德基 表示 這波 漲價 活動 影響 商品 全與 薯條 相關 中薯 套餐 全部 小薯 中薯 分別 調升 調漲 售價 麥當勞 薯條 價格 相同 其中 小薯 漲幅 最高 原來  元到   除了 薯條 漲價 陣子 推出 輕鬆 異國 套餐 兩個 搭配 中杯 可樂 售價  這波 調漲 自動 升級 搭配 中薯 價格 馬上 翻漲  變成  對此 肯德基 之前  屬於 短期 優惠 方案 正常 套餐 搭配 薯條 現在 調回 原售 內容    聯合報    發信站 踢踢 實業      投奔         不要 薯條 不會 虧了 好吃                   一樓       推一 二樓  薯條 真的 難吃 行銷 無關              薯條 難吃         薯條 難吃 可不可以 不要             早就  不過  炸雞 還是 不錯       一樓      ,1,344
48,49,49,     情報 北京 肯德基 油條 時間                   中西 大戰 北京 肯德基 油條 顧客 批太硬 更新 日期      記者 子玲 北京 綜合 報導 大陸 肯德基  開始 賣起 中式 油條 雖然 一般 早餐 油條 貴了點 開賣 第一天 還是 吸引 不少 民眾 嚐鮮 當地 傳統 早餐 嚴陣以待 一場 中西 油條 大戰 正式 開戰 肯德基 店員 第一天 上市 安心 油條 口感 非常 不錯 不由 不膩 一份 嚐嚐 大陸 肯德基 西式 速食 只有 炸雞 薯條 早餐 入境隨俗 賣起 中式 油條 而且 取名 安心 油條 消費者 嚐嚐 洋人 北京 油條 怎麼 滋味 一根 油條 人民幣 比起 傳統 早餐 了點 基於 新鮮感 點的 人還 真不少 只是 標榜 香酥 油條 口感 到底 怎麼樣 消費者 口感 比較 炸得 有點 多少 有點 區別 還是 咱們 好吃 年紀 老人家 兩三口 就是 覺得 有差 換個 場景 來到 一般 早餐 用餐 時間 依舊 人擠 一點 受到 肯德基 油條 影響 消費者 總覺 不會 比們 中國 做得好 這做 多少 不對 他們 現學 不是 同樣 油條 大陸 南北 兩方 長相 可是 不同 肯德基 這種 炸得 金黃 澎澎 形狀 屬於 南方 油條 至於 北京 傳統 早餐 看到 這一 大盤 扁扁的 餅乾 一樣 北方 油條 北方 南方 油條 面對 肯德基 掀起 早餐 大戰 老字號 早餐 以不變應萬變 畢竟 已經 幾十年 正統 中國 西方 口味 勝出 一時間 難以 分出 上下 發信站 踢踢 實業      北京 肯德基 早餐 還有       真的 入境隨俗        感覺 油條 還是 寧願 傳統 油條           安心 油條       沒有 明礬 健康 訴求       一條 新台幣       傻傻的 現在 大陸 商品 售價 很多       差不多 甚至 更高       樓上 差不多 部份 消費 商品       例如 高級 餐廳       至於 速食店 這種 東西 詭異       加上 物價 考慮 划算 程度 依序是       速食 所得 越高 國家 划算       那個 只能        台灣 早餐       不會 油條     ,1,720
49,50,50,     情報 肯德基 周三 漲價 最高  時間        糖醋 多一份 消基會擬 發動 拒吃 台北 報導 乳製品 物料 紛漲 麥當勞 摩斯 漢堡 調漲部 商品 肯德基 將自 本周 三起 上校 雞塊 雞腿 明星 商品 調漲 漲幅 高達  消費者 多要 一份 糖醋 醬要 加收 明星 速食 連番 調漲 消基會 表示 排除 發起 拒吃 學者 擔憂 受到 速食 帶動 影響 接下來 便當 學雜費 可能 荷包 縮水 速食 業者 漲價 風續 麥當勞 分別 調漲 原味 吉士 漢堡 冰淇淋 本月  摩斯 漢堡 也將 套餐 價各漲 肯德基 昨更 宣布 跟進 調漲 商品 數遠 多於 業者 其中 上校 雞塊  元漲  元漲 最多 漲幅  鮮奶  調整  其他 熱門 商品 雞腿  調整  蛋撻 連隨餐 附贈 糖醋 改為 包要 帶動 小吃店 肯德基 公關 經理 古玟 禎說 物料 價格 運輸 營運 影響 不得不 調價 消基會 董事長 程仁宏 聽到 肯德基 大規模 調漲後說 實在 漲太多 公平 消保會 展開 調查 並說 進行 速食 業者 產品 調查 漲幅 過高 業者 可能 發動 消費者 拒吃 消費者 小姐 麥當勞 一波 肯德基 跟進 其他 中小 業者 跟進 擔任 教職 黃先生 則說 糖醋 要錢 似乎 離譜 針對 肯德基 漲價 摩斯 漢堡 表示 之前 漲過 不會 跟進 麥當勞 則未 連絡 漢堡 王及 必勝客 表示 近期 評估 成本 上漲 壓力 決定 是否 漲價 頂呱呱 客服部 昨回 接獲 漲價 資訊 中央大學 台灣 經濟 發展 研究 中心 消費者 信心 指數 調查 主持人 輔大 統計 教授 謝邦昌 憂心 表示 速食 商品 陸續 調漲 帶動 小吃店 漲聲 漢堡  便當 可能 分析 物料 價格 半年前 開始 上揚 現在 下游 陸續 發酵 調漲 開學 學費 書籍 調漲 乳製品 中元節 物料 價格 漲勢 難擋 國內 本月 價格 每包  公斤 衝破  台北市 糕餅 公會 榮譽 理事長 廖本 蒼說 可能 還會漲 加上 奶油 油料 已有 業者 挺不住 漲了 德麥 食品 總經理 吳文欽 預計 中元節 紐澳 進口 乳製品 平均 漲幅 可能 高達 屆時 包括 奶油 可能 調漲 蘋果 網路     發信站 踢踢 實業      不太可能 拒吃       它們 張嘴 罷了       拒吃        真正 拒吃 多少       上校 雞塊 多少       沒買過        業者 不會 出一 張嘴       二樓 應該 講消 基會       發起 消基會 非營利 基構 但是       很多 時候 只有 發生 糾紛 權益 受損 想到       雖然 覺得 可行 潑冷水     ,1,910
50,51,51,  十年    新聞 肯德基 投入 早餐 市場 燒餅 鮮粥 蛋餅 入列 時間        肯德基 投入 早餐 市場 燒餅 鮮粥 蛋餅 入列 中央社 記者 舜協 台北 十七 日電 多家 速食 業者 投入 早餐 市場 台灣 肯德基 餐廳 三月初 試賣 早餐 上午 召開 記者會 正式 宣佈 即日起 全台 七十家 門市 全面 開賣 區隔 速食 業者 推出 西式早餐 肯德基 早餐 推出 結合 中西 歐式 燒餅 早餐 根據 肯德基 市場 調查 十三歲 四十九歲 消費者 早餐 外食 比例 高達 百分之 十三點 六七 大多數 三明治 漢堡 為主 希望 早餐 選擇 多樣 不要 太油 兼顧 營養 均衡 肯德基 企劃部 總監 劉家 表示 肯德基 推出 蛋餅 餅皮 採用 墨西哥 餅皮 少掉 油膩 燒餅 則是 用採 歐式 燒餅 餅皮 層層 交疊 口感 香酥 更是 每天 工作人員 一早 絕對 新鮮 可口 肯德基 餐廳 即日起 早上 七時 供應 早餐 十時 三月 十八日 二十四日 費者 還可 西式 速食店 早餐 時段 發票 各門 市點 肯德基 早餐 即可 兌換 主廚 燻雞 燒餅 一客     發信站 踢踢 實業    ,1,401
51,52,52,     新聞 肯德基 新裝 太空 可見 時間        肯德基 新裝 太空 可見 萬片 瓷磚 拼出  蘋果日報 綜合 外電報導 肯德基 炸雞 創辨人 肯德基 爺爺 桑德斯 上校 數十年 西裝 終於 改變 造型 換上 紅色 圍裙 符合 發明 美味 炸雞 大廚 公司 推廣 商標 美國 內華達 沙漠 建了 一個 千多 平方公尺 相當於  籃球 巨大  太空 可以 看到 這是 肯德基 炸雞  年來 第四次 商標 肯德基 爺爺 桑德斯 上校    換上 紅色 圍裙 商標 底色 換成 紅色 搭配 維持 一貫 領結 眼鏡 山羊鬍 肯德基 母公司 百勝 餐飲 國際 國際 餐飲部 總裁 亞倫   多人 知道 桑德斯 上校 真有 其人 而且 自己 發明 肯德基 炸雞 商標 可以 提醒 上校 身兼 廚師 創業家 身分 商標 千平方米 吸引 大眾 商標 注意 公司  專家 時間 設計 製造 千片  平方公尺 瓷磚 內華達 沙漠 拼出 千多 平方公尺 巨大 商標 大到 太空 可以 看到 展示 一個月 商標 電視廣告 將在 明年 一月 開始 播放 全球 肯德基 餐廳 肯德基 爺爺 造型 也將 全面 換新 預計 要花 時間 完成 此外 成立 分店 內裝 設計 也將 採用 溫暖 色彩 透式 大片 玻璃 以及 免費 顧客 使用 點唱機 照片       發信站 踢踢 實業      覺得 改善 薯條 口感 比較 實在       預算 應該 不同 部門     ,1,512
52,53,53,     情報 肯德基 全新 上市 球星 代言 時間                        記者 肯德基 今天  一口氣 推出 五款 派對 系列 請來  總冠軍 賽對戰 戲碼 球星 啤酒 哈孝遠 工程 蘇翊傑 王志群 現身 代言 他們 現場 球迷 一同 進行 另類 鬥牛 結果 達欣隊 氣走 啤隊 儘管 目前 球季 休兵 期間 球星 今天 代言 活動 吸引 將近 一百多名 球迷 朋友 到場 聲援 尤其 左手 骨折 傷勢 逐漸 復原 更是 全場 球迷 關心 焦點 不過 蘇翊傑 輕鬆 球迷 進行 三對 鬥牛 完全 無視 手臂 傷勢 影響 今天 肯德基 推出 全新 飲品 包含 芒果 此外 肯德基 更計畫 推出 創新 吃法 顛覆 以往 速食店 薯條 刻板 印象 發信站 踢踢 實業      薯條 吸引 知道 什麼 樣子       幾個 叫做 球星       不然 只有 田壘 林志傑 球星     ,1,356
